ID,Accession,Target,TargetID,Experiment,Literature,Tissue
hsa-mir-155-5p,MIMAT0000646,HARS2,23438,Microarrays,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,NUDT12,83594,Biotin-Microarrays,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,NUDT12,83594,Microarrays,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,NUDT12,83594,Microarrays,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,CEP72,55722,Microarrays,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,CEP72,55722,Microarrays,tarbase,Unspecified
hsa-mir-106b-5p,MIMAT0000680,MAN2A1,4124,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,MAN2A1,4124,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,SEMA5A,9037,Microarrays,tarbase,Unspecified
hsa-mir-106b-5p,MIMAT0000680,HMGCS1,3157,PAR-CLIP,tarbase,Unspecified
hsa-mir-126-5p,MIMAT0000444,HMGCS1,3157,HITS-CLIP,tarbase,Unspecified
hsa-mir-141-3p,MIMAT0000432,HMGCS1,3157,HITS-CLIP,tarbase,Unspecified
hsa-mir-141-5p,MIMAT0004598,HMGCS1,3157,HITS-CLIP,tarbase,Unspecified
hsa-mir-15a-5p,MIMAT0000068,HMGCS1,3157,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,HMGCS1,3157,"HITS-CLIP, PAR-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-200c-3p,MIMAT0000617,HMGCS1,3157,HITS-CLIP,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,HMGCS1,3157,"Biotin-Microarrays, HITS-CLIP",tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,DAP,1611,Biotin-Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,BRD8,10902,HITS-CLIP,tarbase,Unspecified
hsa-mir-21-5p,MIMAT0000076,BRD8,10902,HITS-CLIP,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,BRD8,10902,Microarrays,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,KIF20A,10112,"RNA-Seq, Microarrays, Chimeric fragments",tarbase,Unspecified
hsa-mir-126-3p,MIMAT0000445,KIF20A,10112,Microarrays,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,KIF20A,10112,Microarrays,tarbase,Unspecified
hsa-mir-21-3p,MIMAT0004494,KIF20A,10112,Microarrays,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,KIF20A,10112,Microarrays,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,NNT,23530,"Microarrays, Chimeric fragments",tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,NNT,23530,Microarrays,tarbase,Unspecified
hsa-mir-126-5p,MIMAT0000444,MRPS30,10884,PAR-CLIP,tarbase,Unspecified
hsa-mir-200c-3p,MIMAT0000617,MRPS30,10884,PAR-CLIP,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,MRPS30,10884,Biotin-Microarrays,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,MRPS30,10884,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,MRPS30,10884,Microarrays,tarbase,Unspecified
hsa-mir-15a-5p,MIMAT0000068,HSPA9,3313,HITS-CLIP,tarbase,Unspecified
hsa-mir-34a-3p,MIMAT0004557,HSPA9,3313,HITS-CLIP,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,PFDN1,5201,"Biotin-Microarrays, HITS-CLIP",tarbase,Unspecified
hsa-mir-21-3p,MIMAT0004494,HBEGF,1839,Microarrays,tarbase,Unspecified
hsa-mir-34b-5p,MIMAT0000685,HBEGF,1839,Microarrays,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,LOX,4015,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,LOX,4015,Microarrays,tarbase,Unspecified
hsa-mir-200c-3p,MIMAT0000617,LOX,4015,Microarrays,tarbase,Unspecified
hsa-mir-34b-5p,MIMAT0000685,LOX,4015,Microarrays,tarbase,Unspecified
hsa-mir-141-5p,MIMAT0004598,APBB3,10307,HITS-CLIP,tarbase,Unspecified
hsa-mir-126-3p,MIMAT0000445,APBB3,10307,Microarrays,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,TMCO6,55374,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,TMCO6,55374,Microarrays,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,SPARC,6678,PAR-CLIP,tarbase,Unspecified
hsa-mir-15a-5p,MIMAT0000068,SPARC,6678,HITS-CLIP,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,SPARC,6678,HITS-CLIP,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,SPARC,6678,"Biotin-Microarrays, Microarrays",tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,IK,3550,Microarrays,tarbase,Unspecified
hsa-mir-141-5p,MIMAT0004598,HMGCR,3156,HITS-CLIP,tarbase,Unspecified
hsa-mir-15a-5p,MIMAT0000068,HMGCR,3156,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,HMGCR,3156,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,HMGCR,3156,Microarrays,tarbase,Unspecified
hsa-mir-141-3p,MIMAT0000432,FAF2,23197,HITS-CLIP,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,FAF2,23197,"Biotin-Microarrays, HITS-CLIP",tarbase,Unspecified
hsa-mir-200c-3p,MIMAT0000617,PCDHB5,26167,Microarrays,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,PDE8B,8622,Microarrays,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,PDE8B,8622,Microarrays,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,PDE8B,8622,Microarrays,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,PDE8B,8622,Microarrays,tarbase,Unspecified
hsa-mir-200c-5p,MIMAT0004657,CLK4,57396,HITS-CLIP,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,CLK4,57396,Microarrays,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,CLK4,57396,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,HAVCR1,26762,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,THG1L,54974,Microarrays,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,ARSB,411,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,ARSB,411,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-126-3p,MIMAT0000445,ARSB,411,Microarrays,tarbase,Unspecified
hsa-mir-141-5p,MIMAT0004598,CLINT1,9685,HITS-CLIP,tarbase,Unspecified
hsa-mir-21-3p,MIMAT0004494,CLINT1,9685,HITS-CLIP,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,CLINT1,9685,Microarrays,tarbase,Unspecified
hsa-mir-15a-5p,MIMAT0000068,CNOT6,57472,HITS-CLIP,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,CNOT6,57472,PAR-CLIP,tarbase,Unspecified
hsa-mir-200c-3p,MIMAT0000617,CNOT6,57472,HITS-CLIP,tarbase,Unspecified
hsa-mir-21-5p,MIMAT0000076,CNOT6,57472,PAR-CLIP,tarbase,Unspecified
hsa-mir-34a-3p,MIMAT0004557,CNOT6,57472,HITS-CLIP,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,CNOT6,57472,"Microarrays, PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-34b-5p,MIMAT0000685,CNOT6,57472,HITS-CLIP,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,CNOT6,57472,Microarrays,tarbase,Unspecified
hsa-mir-21-5p,MIMAT0000076,TTC1,7265,HITS-CLIP,tarbase,Unspecified
hsa-mir-141-5p,MIMAT0004598,MSH3,4437,HITS-CLIP,tarbase,Unspecified
hsa-mir-126-5p,MIMAT0000444,CCNG1,900,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-141-3p,MIMAT0000432,CCNG1,900,HITS-CLIP,tarbase,Unspecified
hsa-mir-200c-3p,MIMAT0000617,CCNG1,900,PAR-CLIP,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,CCNG1,900,"RNA-Seq, Microarrays",tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,CCNG1,900,Microarrays,tarbase,Unspecified
hsa-mir-34b-5p,MIMAT0000685,CCNG1,900,Microarrays,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,POLR3G,10622,Microarrays,tarbase,Unspecified
hsa-mir-200c-3p,MIMAT0000617,POLR3G,10622,Microarrays,tarbase,Unspecified
hsa-mir-21-3p,MIMAT0004494,POLR3G,10622,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,POLR3G,10622,Microarrays,tarbase,Unspecified
hsa-mir-141-5p,MIMAT0004598,DROSHA,29102,HITS-CLIP,tarbase,Unspecified
hsa-mir-21-3p,MIMAT0004494,DROSHA,29102,HITS-CLIP,tarbase,Unspecified
hsa-mir-15a-5p,MIMAT0000068,LMNB1,4001,PAR-CLIP,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,LMNB1,4001,"PAR-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-21-5p,MIMAT0000076,LMNB1,4001,PAR-CLIP,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,LMNB1,4001,"Microarrays, Chimeric fragments",tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,LMNB1,4001,Microarrays,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,LMNB1,4001,Microarrays,tarbase,Unspecified
hsa-mir-106b-5p,MIMAT0000680,ARRDC3,57561,HITS-CLIP,tarbase,Unspecified
hsa-mir-141-3p,MIMAT0000432,ARRDC3,57561,HITS-CLIP,tarbase,Unspecified
hsa-mir-21-5p,MIMAT0000076,ARRDC3,57561,HITS-CLIP,tarbase,Unspecified
hsa-mir-34b-5p,MIMAT0000685,ARRDC3,57561,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,ARRDC3,57561,"RNA-Seq, Microarrays",tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,ARRDC3,57561,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,ARRDC3,57561,Microarrays,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,ARRDC3,57561,Microarrays,tarbase,Unspecified
hsa-mir-106b-5p,MIMAT0000680,GOLPH3,64083,PAR-CLIP,tarbase,Unspecified
hsa-mir-126-5p,MIMAT0000444,GOLPH3,64083,HITS-CLIP,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,GOLPH3,64083,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-141-3p,MIMAT0000432,SUB1,10923,HITS-CLIP,tarbase,Unspecified
hsa-mir-141-5p,MIMAT0004598,SUB1,10923,HITS-CLIP,tarbase,Unspecified
hsa-mir-21-5p,MIMAT0000076,SUB1,10923,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,NPR3,4883,Microarrays,tarbase,Unspecified
hsa-mir-34b-5p,MIMAT0000685,NPR3,4883,Microarrays,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,FAM172A,83989,Microarrays,tarbase,Unspecified
hsa-mir-21-3p,MIMAT0004494,FAM172A,83989,Microarrays,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,FAM172A,83989,Microarrays,tarbase,Unspecified
hsa-mir-106b-5p,MIMAT0000680,LNPEP,4012,PAR-CLIP,tarbase,Unspecified
hsa-mir-15a-3p,MIMAT0004488,LNPEP,4012,HITS-CLIP,tarbase,Unspecified
hsa-mir-200c-3p,MIMAT0000617,LNPEP,4012,PAR-CLIP,tarbase,Unspecified
hsa-mir-21-3p,MIMAT0004494,LNPEP,4012,HITS-CLIP,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,LNPEP,4012,"PAR-CLIP, HITS-CLIP, Biotin-Microarrays",tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,LNPEP,4012,Microarrays,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,LNPEP,4012,Chimeric fragments,tarbase,Unspecified
hsa-mir-21-3p,MIMAT0004494,PDE4D,5144,HITS-CLIP,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,PDE4D,5144,RNA-Seq,tarbase,Unspecified
hsa-mir-141-5p,MIMAT0004598,RAD1,5810,HITS-CLIP,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,RAD1,5810,Microarrays,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,RAD1,5810,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,RAD1,5810,Microarrays,tarbase,Unspecified
hsa-mir-106b-5p,MIMAT0000680,BRIX1,55299,PAR-CLIP,tarbase,Unspecified
hsa-mir-141-5p,MIMAT0004598,BRIX1,55299,HITS-CLIP,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,BRIX1,55299,HITS-CLIP,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,BRIX1,55299,Microarrays,tarbase,Unspecified
hsa-mir-141-3p,MIMAT0000432,PRLR,5618,HITS-CLIP,tarbase,Unspecified
hsa-mir-15a-5p,MIMAT0000068,PRLR,5618,HITS-CLIP,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,PRLR,5618,HITS-CLIP,tarbase,Unspecified
hsa-mir-21-5p,MIMAT0000076,PRLR,5618,HITS-CLIP,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,PRLR,5618,HITS-CLIP,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,SLC12A7,10723,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,SLC12A7,10723,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,SLC12A7,10723,Microarrays,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,SLC12A7,10723,Microarrays,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,RAD50,10111,Microarrays,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,RAD50,10111,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,RAD50,10111,Microarrays,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,ST8SIA4,7903,HITS-CLIP,tarbase,Unspecified
hsa-mir-200c-3p,MIMAT0000617,ST8SIA4,7903,Microarrays,tarbase,Unspecified
hsa-mir-21-3p,MIMAT0004494,ST8SIA4,7903,Microarrays,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,GNPDA1,10007,RNA-Seq,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,GNPDA1,10007,Microarrays,tarbase,Unspecified
hsa-mir-126-3p,MIMAT0000445,PCDH12,51294,Microarrays,tarbase,Unspecified
hsa-mir-21-3p,MIMAT0004494,PCDH12,51294,Microarrays,tarbase,Unspecified
hsa-mir-200c-3p,MIMAT0000617,SKP1,6500,HITS-CLIP,tarbase,Unspecified
hsa-mir-126-5p,MIMAT0000444,NUP155,9631,PAR-CLIP,tarbase,Unspecified
hsa-mir-141-3p,MIMAT0000432,NUP155,9631,HITS-CLIP,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,NUP155,9631,"PAR-CLIP, Biotin-Microarrays",tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,NUP155,9631,Microarrays,tarbase,Unspecified
hsa-mir-106b-5p,MIMAT0000680,PPP2CA,5515,HITS-CLIP,tarbase,Unspecified
hsa-mir-126-5p,MIMAT0000444,PPP2CA,5515,PAR-CLIP,tarbase,Unspecified
hsa-mir-15a-3p,MIMAT0004488,PPP2CA,5515,HITS-CLIP,tarbase,Unspecified
hsa-mir-15a-5p,MIMAT0000068,PPP2CA,5515,HITS-CLIP,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,PPP2CA,5515,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-200c-3p,MIMAT0000617,PPP2CA,5515,HITS-CLIP,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,PPP2CA,5515,PAR-CLIP,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,PPP2CA,5515,Microarrays,tarbase,Unspecified
hsa-mir-144-3p,MIMAT0000436,FGF1,2246,HITS-CLIP,tarbase,Unspecified
hsa-mir-126-5p,MIMAT0000444,FGF1,2246,HITS-CLIP,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,FGF1,2246,Microarrays,tarbase,Unspecified
hsa-mir-141-3p,MIMAT0000432,NR3C1,2908,HITS-CLIP,tarbase,Unspecified
hsa-mir-15a-5p,MIMAT0000068,NR3C1,2908,HITS-CLIP,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,NR3C1,2908,PAR-CLIP,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,NR3C1,2908,Microarrays,tarbase,Unspecified
hsa-mir-21-5p,MIMAT0000076,NR3C1,2908,Chimeric fragments,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,C5orf15,56951,RNA-Seq,tarbase,Unspecified
hsa-mir-34a-3p,MIMAT0004557,PPWD1,23398,HITS-CLIP,tarbase,Unspecified
hsa-mir-141-3p,MIMAT0000432,LIFR,3977,HITS-CLIP,tarbase,Unspecified
hsa-mir-141-5p,MIMAT0004598,LIFR,3977,HITS-CLIP,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,LIFR,3977,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,LIFR,3977,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,LIFR,3977,Microarrays,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,TRIM23,373,Microarrays,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,TRIM23,373,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,TRIM23,373,Microarrays,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,TRAPPC13,80006,Other,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,TRAPPC13,80006,Biotin-Microarrays,tarbase,Unspecified
hsa-mir-126-5p,MIMAT0000444,TRAPPC13,80006,HITS-CLIP,tarbase,Unspecified
hsa-mir-141-3p,MIMAT0000432,SEC24A,10802,HITS-CLIP,tarbase,Unspecified
hsa-mir-144-5p,MIMAT0004600,SEC24A,10802,HITS-CLIP,tarbase,Unspecified
hsa-mir-21-3p,MIMAT0004494,SEC24A,10802,HITS-CLIP,tarbase,Unspecified
hsa-mir-106b-5p,MIMAT0000680,SEC24A,10802,Microarrays,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,SEC24A,10802,"Microarrays, Chimeric fragments",tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,SEC24A,10802,Microarrays,tarbase,Unspecified
hsa-mir-126-3p,MIMAT0000445,SEC24A,10802,Chimeric fragments,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,TXNDC15,79770,PAR-CLIP,tarbase,Unspecified
hsa-mir-34b-5p,MIMAT0000685,TXNDC15,79770,HITS-CLIP,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,TXNDC15,79770,Microarrays,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,WWC1,23286,Microarrays,tarbase,Unspecified
hsa-mir-200c-3p,MIMAT0000617,WWC1,23286,Microarrays,tarbase,Unspecified
hsa-mir-106b-5p,MIMAT0000680,TCERG1,10915,PAR-CLIP,tarbase,Unspecified
hsa-mir-141-3p,MIMAT0000432,TCERG1,10915,HITS-CLIP,tarbase,Unspecified
hsa-mir-141-5p,MIMAT0004598,TCERG1,10915,HITS-CLIP,tarbase,Unspecified
hsa-mir-21-3p,MIMAT0004494,DPYSL3,1809,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-451a,MIMAT0001631,DPYSL3,1809,HITS-CLIP,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,DPYSL3,1809,Microarrays,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,DPYSL3,1809,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,DPYSL3,1809,Microarrays,tarbase,Unspecified
hsa-mir-200c-3p,MIMAT0000617,SMAD5,4090,HITS-CLIP,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,SMAD5,4090,"PAR-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-126-3p,MIMAT0000445,CSNK1A1,1452,HITS-CLIP,tarbase,Unspecified
hsa-mir-126-5p,MIMAT0000444,CSNK1A1,1452,PAR-CLIP,tarbase,Unspecified
hsa-mir-15a-5p,MIMAT0000068,CSNK1A1,1452,HITS-CLIP,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,CSNK1A1,1452,HITS-CLIP,tarbase,Unspecified
hsa-mir-34a-3p,MIMAT0004557,CSNK1A1,1452,HITS-CLIP,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,CSNK1A1,1452,PAR-CLIP,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,HMGXB3,22993,PAR-CLIP,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,ERGIC1,57222,HITS-CLIP,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,ERGIC1,57222,"Biotin-Microarrays, HITS-CLIP",tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,PDGFRB,5159,Microarrays,tarbase,Unspecified
hsa-mir-34b-5p,MIMAT0000685,PDGFRB,5159,Luciferase Reporter Assay,tarbase,Unspecified
hsa-mir-141-3p,MIMAT0000432,ATP6V0E1,8992,HITS-CLIP,tarbase,Unspecified
hsa-mir-15a-5p,MIMAT0000068,ATP6V0E1,8992,HITS-CLIP,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,ATP6V0E1,8992,"Biotin-Microarrays, HITS-CLIP",tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,ATP6V0E1,8992,"RNA-Seq, Microarrays",tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,STC2,8614,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,STC2,8614,"RNA-Seq, Microarrays",tarbase,Unspecified
hsa-mir-106b-5p,MIMAT0000680,STC2,8614,Microarrays,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,STC2,8614,Microarrays,tarbase,Unspecified
hsa-mir-21-3p,MIMAT0004494,STC2,8614,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,STC2,8614,Microarrays,tarbase,Unspecified
hsa-mir-141-5p,MIMAT0004598,CPEB4,80315,HITS-CLIP,tarbase,Unspecified
hsa-mir-15a-5p,MIMAT0000068,CPEB4,80315,HITS-CLIP,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,CPEB4,80315,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-200c-3p,MIMAT0000617,CPEB4,80315,HITS-CLIP,tarbase,Unspecified
hsa-mir-21-3p,MIMAT0004494,CPEB4,80315,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,CPEB4,80315,"Biotin-Microarrays, Microarrays",tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,CPEB4,80315,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,HRH2,3274,Microarrays,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,DBN1,1627,"Biotin-Microarrays, HITS-CLIP",tarbase,Unspecified
hsa-mir-15a-3p,MIMAT0004488,ZNF346,23567,HITS-CLIP,tarbase,Unspecified
hsa-mir-15a-5p,MIMAT0000068,ZNF346,23567,PAR-CLIP,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,ZNF346,23567,"PAR-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-126-5p,MIMAT0000444,EHHADH,1962,PAR-CLIP,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,EHHADH,1962,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,EHHADH,1962,Microarrays,tarbase,Unspecified
hsa-mir-106b-5p,MIMAT0000680,SMC4,10051,PAR-CLIP,tarbase,Unspecified
hsa-mir-141-3p,MIMAT0000432,SMC4,10051,HITS-CLIP,tarbase,Unspecified
hsa-mir-21-5p,MIMAT0000076,SMC4,10051,SILAC,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,SMC4,10051,Microarrays,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,SMC4,10051,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,SMC4,10051,Microarrays,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,ACTR8,93973,Biotin-Microarrays,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,ACTR8,93973,Microarrays,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,TBCCD1,55171,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,TBCCD1,55171,Microarrays,tarbase,Unspecified
hsa-mir-106b-5p,MIMAT0000680,TIMMDC1,51300,HITS-CLIP,tarbase,Unspecified
hsa-mir-21-3p,MIMAT0004494,TIMMDC1,51300,HITS-CLIP,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,TIMMDC1,51300,HITS-CLIP,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,CRBN,51185,"Biotin-Microarrays, Microarrays",tarbase,Unspecified
hsa-mir-106b-5p,MIMAT0000680,CRBN,51185,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,CRBN,51185,Microarrays,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,HRG,3273,Biotin-Microarrays,tarbase,Unspecified
hsa-mir-126-5p,MIMAT0000444,BCL6,604,HITS-CLIP,tarbase,Unspecified
hsa-mir-34b-5p,MIMAT0000685,BCL6,604,Microarrays,tarbase,Unspecified
hsa-mir-200c-3p,MIMAT0000617,HGD,3081,Microarrays,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,ARL6,84100,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,ARL6,84100,Microarrays,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,NPHP3,27031,Biotin-Microarrays,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,NPHP3,27031,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,NPHP3,27031,Microarrays,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,CD86,942,PAR-CLIP,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,AMOTL2,51421,"PAR-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,AMOTL2,51421,PAR-CLIP,tarbase,Unspecified
